dataset,window_tag,hidden_tag,group_mode,ranking,split,metric,n_groups,removed_groups,remaining_groups,remaining_pct,value
FD002,W30_step1,h10,windows,weights,train,rmse,30,28,2,0.06666666666666667,42.049133625698815
FD002,W30_step1,h10,windows,weights,train,r2,30,28,2,0.06666666666666667,0.5376774072647095
FD002,W30_step1,h10,windows,weights,val,mae,30,28,2,0.06666666666666667,33.3637580871582
FD002,W30_step1,h10,windows,weights,val,rmse,30,28,2,0.06666666666666667,46.36621800271185
FD002,W30_step1,h10,windows,weights,val,r2,30,28,2,0.06666666666666667,0.4991823434829712
FD002,W30_step1,h10,windows,weights,train,mae,30,29,1,0.03333333333333333,32.365787506103516
FD002,W30_step1,h10,windows,weights,train,rmse,30,29,1,0.03333333333333333,41.985522000056015
FD002,W30_step1,h10,windows,weights,train,r2,30,29,1,0.03333333333333333,0.5390751361846924
FD002,W30_step1,h10,windows,weights,val,mae,30,29,1,0.03333333333333333,33.678375244140625
FD002,W30_step1,h10,windows,weights,val,rmse,30,29,1,0.03333333333333333,46.11818473108656
FD002,W30_step1,h10,windows,weights,val,r2,30,29,1,0.03333333333333333,0.5045262575149536
FD002,W30_step1,h10,windows,randomavg,train,mae,30,0,30,1.0,28.587854385375977
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,0,30,1.0,38.34315307451009
FD002,W30_step1,h10,windows,randomavg,train,r2,30,0,30,1.0,0.61557936668396
FD002,W30_step1,h10,windows,randomavg,val,mae,30,0,30,1.0,29.892539978027344
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,0,30,1.0,43.673401136124895
FD002,W30_step1,h10,windows,randomavg,val,r2,30,0,30,1.0,0.5556652545928955
FD002,W30_step1,h10,windows,randomavg,train,mae,30,1,29,0.9666666666666667,28.64958953857422
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,1,29,0.9666666666666667,38.461289005350885
FD002,W30_step1,h10,windows,randomavg,train,r2,30,1,29,0.9666666666666667,0.6132068634033203
FD002,W30_step1,h10,windows,randomavg,val,mae,30,1,29,0.9666666666666667,30.00577735900879
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,1,29,0.9666666666666667,43.713620477310904
FD002,W30_step1,h10,windows,randomavg,val,r2,30,1,29,0.9666666666666667,0.5548465251922607
FD002,W30_step1,h10,windows,randomavg,train,mae,30,2,28,0.9333333333333333,28.63179588317871
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,2,28,0.9333333333333333,38.37586839917274
FD002,W30_step1,h10,windows,randomavg,train,r2,30,2,28,0.9333333333333333,0.6149231195449829
FD002,W30_step1,h10,windows,randomavg,val,mae,30,2,28,0.9333333333333333,29.921907424926758
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,2,28,0.9333333333333333,43.50945310809623
FD002,W30_step1,h10,windows,randomavg,val,r2,30,2,28,0.9333333333333333,0.5589950084686279
FD002,W30_step1,h10,windows,randomavg,train,mae,30,3,27,0.9,28.68536376953125
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,3,27,0.9,38.430734922959125
FD002,W30_step1,h10,windows,randomavg,train,r2,30,3,27,0.9,0.6138212084770203
FD002,W30_step1,h10,windows,randomavg,val,mae,30,3,27,0.9,29.90465545654297
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,3,27,0.9,43.57034121726685
FD002,W30_step1,h10,windows,randomavg,val,r2,30,3,27,0.9,0.5577598810195923
FD002,W30_step1,h10,windows,randomavg,train,mae,30,4,26,0.8666666666666667,28.845096588134766
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,4,26,0.8666666666666667,38.46753304584026
FD002,W30_step1,h10,windows,randomavg,train,r2,30,4,26,0.8666666666666667,0.6130813360214233
FD002,W30_step1,h10,windows,randomavg,val,mae,30,4,26,0.8666666666666667,30.193052291870117
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,4,26,0.8666666666666667,43.60846805757025
FD002,W30_step1,h10,windows,randomavg,val,r2,30,4,26,0.8666666666666667,0.5569854974746704
FD002,W30_step1,h10,windows,randomavg,train,mae,30,5,25,0.8333333333333334,28.777193069458008
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,5,25,0.8333333333333334,38.41300349999496
FD002,W30_step1,h10,windows,randomavg,train,r2,30,5,25,0.8333333333333334,0.6141774654388428
FD002,W30_step1,h10,windows,randomavg,val,mae,30,5,25,0.8333333333333334,29.940149307250977
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,5,25,0.8333333333333334,43.590378453851486
FD002,W30_step1,h10,windows,randomavg,val,r2,30,5,25,0.8333333333333334,0.5573530197143555
FD002,W30_step1,h10,windows,randomavg,train,mae,30,6,24,0.8,28.728670120239258
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,6,24,0.8,38.430283875480285
FD002,W30_step1,h10,windows,randomavg,train,r2,30,6,24,0.8,0.6138303279876709
FD002,W30_step1,h10,windows,randomavg,val,mae,30,6,24,0.8,29.99393653869629
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,6,24,0.8,43.4450013194664
FD002,W30_step1,h10,windows,randomavg,val,r2,30,6,24,0.8,0.5603005886077881
FD002,W30_step1,h10,windows,randomavg,train,mae,30,7,23,0.7666666666666667,29.144006729125977
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,7,23,0.7666666666666667,38.7408696400681
FD002,W30_step1,h10,windows,randomavg,train,r2,30,7,23,0.7666666666666667,0.6075631380081177
FD002,W30_step1,h10,windows,randomavg,val,mae,30,7,23,0.7666666666666667,30.222421646118164
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,7,23,0.7666666666666667,43.70360961252586
FD002,W30_step1,h10,windows,randomavg,val,r2,30,7,23,0.7666666666666667,0.5550503730773926
FD002,W30_step1,h10,windows,randomavg,train,mae,30,8,22,0.7333333333333333,29.32704734802246
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,8,22,0.7333333333333333,38.79448995890879
FD002,W30_step1,h10,windows,randomavg,train,r2,30,8,22,0.7333333333333333,0.6064760684967041
FD002,W30_step1,h10,windows,randomavg,val,mae,30,8,22,0.7333333333333333,30.527198791503906
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,8,22,0.7333333333333333,43.81090626559213
FD002,W30_step1,h10,windows,randomavg,val,r2,30,8,22,0.7333333333333333,0.5528628826141357
FD002,W30_step1,h10,windows,randomavg,train,mae,30,9,21,0.7,29.293004989624023
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,9,21,0.7,38.9452411922617
FD002,W30_step1,h10,windows,randomavg,train,r2,30,9,21,0.7,0.6034117937088013
FD002,W30_step1,h10,windows,randomavg,val,mae,30,9,21,0.7,30.635604858398438
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,9,21,0.7,44.07815269407141
FD002,W30_step1,h10,windows,randomavg,val,r2,30,9,21,0.7,0.5473911762237549
FD002,W30_step1,h10,windows,randomavg,train,mae,30,10,20,0.6666666666666666,29.810930252075195
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,10,20,0.6666666666666666,39.23936677972056
FD002,W30_step1,h10,windows,randomavg,train,r2,30,10,20,0.6666666666666666,0.5973988771438599
FD002,W30_step1,h10,windows,randomavg,val,mae,30,10,20,0.6666666666666666,31.207355499267578
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,10,20,0.6666666666666666,44.48355998989964
FD002,W30_step1,h10,windows,randomavg,val,r2,30,10,20,0.6666666666666666,0.539027214050293
FD002,W30_step1,h10,windows,randomavg,train,mae,30,11,19,0.6333333333333333,29.332088470458984
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,11,19,0.6333333333333333,38.939779101638145
FD002,W30_step1,h10,windows,randomavg,train,r2,30,11,19,0.6333333333333333,0.6035230159759521
FD002,W30_step1,h10,windows,randomavg,val,mae,30,11,19,0.6333333333333333,30.5136661529541
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,11,19,0.6333333333333333,43.946572898591874
FD002,W30_step1,h10,windows,randomavg,val,r2,30,11,19,0.6333333333333333,0.5500893592834473
FD002,W30_step1,h10,windows,randomavg,train,mae,30,12,18,0.6,29.653812408447266
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,12,18,0.6,39.12301406451435
FD002,W30_step1,h10,windows,randomavg,train,r2,30,12,18,0.6,0.5997829437255859
FD002,W30_step1,h10,windows,randomavg,val,mae,30,12,18,0.6,31.007808685302734
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,12,18,0.6,44.360603683670575
FD002,W30_step1,h10,windows,randomavg,val,r2,30,12,18,0.6,0.5415719747543335
FD002,W30_step1,h10,windows,randomavg,train,mae,30,13,17,0.5666666666666667,29.850664138793945
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,13,17,0.5666666666666667,39.385833703050835
FD002,W30_step1,h10,windows,randomavg,train,r2,30,13,17,0.5666666666666667,0.5943876504898071
FD002,W30_step1,h10,windows,randomavg,val,mae,30,13,17,0.5666666666666667,30.94950294494629
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,13,17,0.5666666666666667,44.385823393955135
FD002,W30_step1,h10,windows,randomavg,val,r2,30,13,17,0.5666666666666667,0.5410505533218384
FD002,W30_step1,h10,windows,randomavg,train,mae,30,14,16,0.5333333333333333,30.26285743713379
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,14,16,0.5333333333333333,39.684490227901854
FD002,W30_step1,h10,windows,randomavg,train,r2,30,14,16,0.5333333333333333,0.5882129669189453
FD002,W30_step1,h10,windows,randomavg,val,mae,30,14,16,0.5333333333333333,31.681055068969727
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,14,16,0.5333333333333333,44.903735468047365
FD002,W30_step1,h10,windows,randomavg,val,r2,30,14,16,0.5333333333333333,0.530277669429779
FD002,W30_step1,h10,windows,randomavg,train,mae,30,15,15,0.5,30.762510299682617
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,15,15,0.5,40.19893615225952
FD002,W30_step1,h10,windows,randomavg,train,r2,30,15,15,0.5,0.5774674415588379
FD002,W30_step1,h10,windows,randomavg,val,mae,30,15,15,0.5,31.917724609375
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,15,15,0.5,45.09262792046431
FD002,W30_step1,h10,windows,randomavg,val,r2,30,15,15,0.5,0.5263174772262573
FD002,W30_step1,h10,windows,randomavg,train,mae,30,16,14,0.4666666666666667,30.70456886291504
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,16,14,0.4666666666666667,40.148164616459276
FD002,W30_step1,h10,windows,randomavg,train,r2,30,16,14,0.4666666666666667,0.5785341262817383
FD002,W30_step1,h10,windows,randomavg,val,mae,30,16,14,0.4666666666666667,32.133182525634766
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,16,14,0.4666666666666667,45.344956048743725
FD002,W30_step1,h10,windows,randomavg,val,r2,30,16,14,0.4666666666666667,0.521001398563385
FD002,W30_step1,h10,windows,randomavg,train,mae,30,17,13,0.43333333333333335,31.07398223876953
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,17,13,0.43333333333333335,40.51667800164597
FD002,W30_step1,h10,windows,randomavg,train,r2,30,17,13,0.43333333333333335,0.5707614421844482
FD002,W30_step1,h10,windows,randomavg,val,mae,30,17,13,0.43333333333333335,32.5869026184082
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,17,13,0.43333333333333335,45.714192036124025
FD002,W30_step1,h10,windows,randomavg,val,r2,30,17,13,0.43333333333333335,0.5131688714027405
FD002,W30_step1,h10,windows,randomavg,train,mae,30,18,12,0.4,31.266307830810547
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,18,12,0.4,40.781773823264174
FD002,W30_step1,h10,windows,randomavg,train,r2,30,18,12,0.4,0.5651261806488037
FD002,W30_step1,h10,windows,randomavg,val,mae,30,18,12,0.4,32.44552993774414
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,18,12,0.4,45.6234749317032
FD002,W30_step1,h10,windows,randomavg,val,r2,30,18,12,0.4,0.5150991082191467
FD002,W30_step1,h10,windows,randomavg,train,mae,30,19,11,0.36666666666666664,31.42078399658203
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,19,11,0.36666666666666664,40.92431502843847
FD002,W30_step1,h10,windows,randomavg,train,r2,30,19,11,0.36666666666666664,0.5620809197425842
FD002,W30_step1,h10,windows,randomavg,val,mae,30,19,11,0.36666666666666664,32.664390563964844
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,19,11,0.36666666666666664,45.716680681980016
FD002,W30_step1,h10,windows,randomavg,val,r2,30,19,11,0.36666666666666664,0.5131158828735352
FD002,W30_step1,h10,windows,randomavg,train,mae,30,20,10,0.3333333333333333,31.24645233154297
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,20,10,0.3333333333333333,40.734740600584104
FD002,W30_step1,h10,windows,randomavg,train,r2,30,20,10,0.3333333333333333,0.566128671169281
FD002,W30_step1,h10,windows,randomavg,val,mae,30,20,10,0.3333333333333333,32.48533248901367
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,20,10,0.3333333333333333,45.61026891895481
FD002,W30_step1,h10,windows,randomavg,val,r2,30,20,10,0.3333333333333333,0.515379786491394
FD002,W30_step1,h10,windows,randomavg,train,mae,30,21,9,0.3,31.523195266723633
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,21,9,0.3,41.01967539524478
FD002,W30_step1,h10,windows,randomavg,train,r2,30,21,9,0.3,0.5600377321243286
FD002,W30_step1,h10,windows,randomavg,val,mae,30,21,9,0.3,32.83820343017578
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,21,9,0.3,45.9306648826522
FD002,W30_step1,h10,windows,randomavg,val,r2,30,21,9,0.3,0.508547306060791
FD002,W30_step1,h10,windows,randomavg,train,mae,30,22,8,0.26666666666666666,32.51166915893555
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,22,8,0.26666666666666666,42.09940309803617
FD002,W30_step1,h10,windows,randomavg,train,r2,30,22,8,0.26666666666666666,0.5365713238716125
FD002,W30_step1,h10,windows,randomavg,val,mae,30,22,8,0.26666666666666666,33.72409439086914
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,22,8,0.26666666666666666,46.826464455876874
FD002,W30_step1,h10,windows,randomavg,val,r2,30,22,8,0.26666666666666666,0.4891904592514038
FD002,W30_step1,h10,windows,randomavg,train,mae,30,23,7,0.23333333333333334,32.77902603149414
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,23,7,0.23333333333333334,42.38184690720338
FD002,W30_step1,h10,windows,randomavg,train,r2,30,23,7,0.23333333333333334,0.5303322076797485
FD002,W30_step1,h10,windows,randomavg,val,mae,30,23,7,0.23333333333333334,34.032474517822266
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,23,7,0.23333333333333334,47.134345061483565
FD002,W30_step1,h10,windows,randomavg,val,r2,30,23,7,0.23333333333333334,0.48245131969451904
FD002,W30_step1,h10,windows,randomavg,train,mae,30,24,6,0.2,32.35911178588867
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,24,6,0.2,41.94070026677174
FD002,W30_step1,h10,windows,randomavg,train,r2,30,24,6,0.2,0.5400587320327759
FD002,W30_step1,h10,windows,randomavg,val,mae,30,24,6,0.2,33.268394470214844
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,24,6,0.2,46.451766398733426
FD002,W30_step1,h10,windows,randomavg,val,r2,30,24,6,0.2,0.4973325729370117
FD002,W30_step1,h10,windows,randomavg,train,mae,30,25,5,0.16666666666666666,32.83636474609375
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,25,5,0.16666666666666666,42.4444806252459
FD002,W30_step1,h10,windows,randomavg,train,r2,30,25,5,0.16666666666666666,0.5289429426193237
FD002,W30_step1,h10,windows,randomavg,val,mae,30,25,5,0.16666666666666666,33.94181442260742
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,25,5,0.16666666666666666,47.02828582851761
FD002,W30_step1,h10,windows,randomavg,val,r2,30,25,5,0.16666666666666666,0.4847778081893921
FD002,W30_step1,h10,windows,randomavg,train,mae,30,26,4,0.13333333333333333,33.34965515136719
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,26,4,0.13333333333333333,43.06931980649044
FD002,W30_step1,h10,windows,randomavg,train,r2,30,26,4,0.13333333333333333,0.5149717330932617
FD002,W30_step1,h10,windows,randomavg,val,mae,30,26,4,0.13333333333333333,34.13186264038086
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,26,4,0.13333333333333333,47.319138095258296
FD002,W30_step1,h10,windows,randomavg,val,r2,30,26,4,0.13333333333333333,0.47838521003723145
FD002,W30_step1,h10,windows,randomavg,train,mae,30,27,3,0.1,33.456138610839844
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,27,3,0.1,43.23986062506446
FD002,W30_step1,h10,windows,randomavg,train,r2,30,27,3,0.1,0.51112300157547
FD002,W30_step1,h10,windows,randomavg,val,mae,30,27,3,0.1,34.22483444213867
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,27,3,0.1,47.261562325398216
FD002,W30_step1,h10,windows,randomavg,val,r2,30,27,3,0.1,0.4796537756919861
FD002,W30_step1,h10,windows,randomavg,train,mae,30,28,2,0.06666666666666667,35.345706939697266
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,28,2,0.06666666666666667,45.49982293063073
FD002,W30_step1,h10,windows,randomavg,train,r2,30,28,2,0.06666666666666667,0.4586845636367798
FD002,W30_step1,h10,windows,randomavg,val,mae,30,28,2,0.06666666666666667,36.158302307128906
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,28,2,0.06666666666666667,49.159691750139665
FD002,W30_step1,h10,windows,randomavg,val,r2,30,28,2,0.06666666666666667,0.43701791763305664
FD002,W30_step1,h10,windows,randomavg,train,mae,30,29,1,0.03333333333333333,41.5703125
FD002,W30_step1,h10,windows,randomavg,train,rmse,30,29,1,0.03333333333333333,51.97819883659759
FD002,W30_step1,h10,windows,randomavg,train,r2,30,29,1,0.03333333333333333,0.29356294870376587
FD002,W30_step1,h10,windows,randomavg,val,mae,30,29,1,0.03333333333333333,43.08940887451172
FD002,W30_step1,h10,windows,randomavg,val,rmse,30,29,1,0.03333333333333333,55.680360004532794
FD002,W30_step1,h10,windows,randomavg,val,r2,30,29,1,0.03333333333333333,0.2777620553970337
FD002,W30_step1,h10,windows,timetrust,train,mae,30,0,30,1.0,28.587854385375977
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,0,30,1.0,38.34315307451009
FD002,W30_step1,h10,windows,timetrust,train,r2,30,0,30,1.0,0.61557936668396
FD002,W30_step1,h10,windows,timetrust,val,mae,30,0,30,1.0,29.892539978027344
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,0,30,1.0,43.673401136124895
FD002,W30_step1,h10,windows,timetrust,val,r2,30,0,30,1.0,0.5556652545928955
FD002,W30_step1,h10,windows,timetrust,train,mae,30,1,29,0.9666666666666667,28.602582931518555
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,1,29,0.9666666666666667,38.3943228021735
FD002,W30_step1,h10,windows,timetrust,train,r2,30,1,29,0.9666666666666667,0.6145526170730591
FD002,W30_step1,h10,windows,timetrust,val,mae,30,1,29,0.9666666666666667,29.92737579345703
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,1,29,0.9666666666666667,43.72421533699533
FD002,W30_step1,h10,windows,timetrust,val,r2,30,1,29,0.9666666666666667,0.5546306371688843
FD002,W30_step1,h10,windows,timetrust,train,mae,30,2,28,0.9333333333333333,28.80113410949707
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,2,28,0.9333333333333333,38.50941728625042
FD002,W30_step1,h10,windows,timetrust,train,r2,30,2,28,0.9333333333333333,0.6122382879257202
FD002,W30_step1,h10,windows,timetrust,val,mae,30,2,28,0.9333333333333333,30.098649978637695
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,2,28,0.9333333333333333,43.806726616753735
FD002,W30_step1,h10,windows,timetrust,val,r2,30,2,28,0.9333333333333333,0.5529481768608093
FD002,W30_step1,h10,windows,timetrust,train,mae,30,3,27,0.9,28.83562660217285
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,3,27,0.9,38.6221618597244
FD002,W30_step1,h10,windows,timetrust,train,r2,30,3,27,0.9,0.6099644899368286
FD002,W30_step1,h10,windows,timetrust,val,mae,30,3,27,0.9,30.17627716064453
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,3,27,0.9,43.78192473605689
FD002,W30_step1,h10,windows,timetrust,val,r2,30,3,27,0.9,0.5534542798995972
FD002,W30_step1,h10,windows,timetrust,train,mae,30,4,26,0.8666666666666667,28.95604705810547
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,4,26,0.8666666666666667,38.624623910992646
FD002,W30_step1,h10,windows,timetrust,train,r2,30,4,26,0.8666666666666667,0.6099147200584412
FD002,W30_step1,h10,windows,timetrust,val,mae,30,4,26,0.8666666666666667,30.197391510009766
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,4,26,0.8666666666666667,43.796296653780416
FD002,W30_step1,h10,windows,timetrust,val,r2,30,4,26,0.8666666666666667,0.5531610250473022
FD002,W30_step1,h10,windows,timetrust,train,mae,30,5,25,0.8333333333333334,28.803754806518555
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,5,25,0.8333333333333334,38.48500621183528
FD002,W30_step1,h10,windows,timetrust,train,r2,30,5,25,0.8333333333333334,0.6127297282218933
FD002,W30_step1,h10,windows,timetrust,val,mae,30,5,25,0.8333333333333334,30.031513214111328
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,5,25,0.8333333333333334,43.56759828263646
FD002,W30_step1,h10,windows,timetrust,val,r2,30,5,25,0.8333333333333334,0.5578155517578125
FD002,W30_step1,h10,windows,timetrust,train,mae,30,6,24,0.8,29.006635665893555
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,6,24,0.8,38.63862522625514
FD002,W30_step1,h10,windows,timetrust,train,r2,30,6,24,0.8,0.6096318960189819
FD002,W30_step1,h10,windows,timetrust,val,mae,30,6,24,0.8,30.183345794677734
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,6,24,0.8,43.821431641307086
FD002,W30_step1,h10,windows,timetrust,val,r2,30,6,24,0.8,0.5526480078697205
FD002,W30_step1,h10,windows,timetrust,train,mae,30,7,23,0.7666666666666667,29.197467803955078
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,7,23,0.7666666666666667,38.79000423705748
FD002,W30_step1,h10,windows,timetrust,train,r2,30,7,23,0.7666666666666667,0.6065670847892761
FD002,W30_step1,h10,windows,timetrust,val,mae,30,7,23,0.7666666666666667,30.411422729492188
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,7,23,0.7666666666666667,43.93760835246241
FD002,W30_step1,h10,windows,timetrust,val,r2,30,7,23,0.7666666666666667,0.5502728819847107
FD002,W30_step1,h10,windows,timetrust,train,mae,30,8,22,0.7333333333333333,29.285341262817383
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,8,22,0.7333333333333333,38.8304733947772
FD002,W30_step1,h10,windows,timetrust,train,r2,30,8,22,0.7333333333333333,0.6057457327842712
FD002,W30_step1,h10,windows,timetrust,val,mae,30,8,22,0.7333333333333333,30.54829216003418
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,8,22,0.7333333333333333,44.02011064958336
FD002,W30_step1,h10,windows,timetrust,val,r2,30,8,22,0.7333333333333333,0.5485823750495911
FD002,W30_step1,h10,windows,timetrust,train,mae,30,9,21,0.7,29.435733795166016
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,9,21,0.7,38.87411134936881
FD002,W30_step1,h10,windows,timetrust,train,r2,30,9,21,0.7,0.6048591136932373
FD002,W30_step1,h10,windows,timetrust,val,mae,30,9,21,0.7,30.605470657348633
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,9,21,0.7,43.90051675201273
FD002,W30_step1,h10,windows,timetrust,val,r2,30,9,21,0.7,0.5510318279266357
FD002,W30_step1,h10,windows,timetrust,train,mae,30,10,20,0.6666666666666666,29.52294158935547
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,10,20,0.6666666666666666,38.91042271800385
FD002,W30_step1,h10,windows,timetrust,train,r2,30,10,20,0.6666666666666666,0.6041205525398254
FD002,W30_step1,h10,windows,timetrust,val,mae,30,10,20,0.6666666666666666,30.69196319580078
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,10,20,0.6666666666666666,44.00390885069899
FD002,W30_step1,h10,windows,timetrust,val,r2,30,10,20,0.6666666666666666,0.5489145517349243
FD002,W30_step1,h10,windows,timetrust,train,mae,30,11,19,0.6333333333333333,29.681842803955078
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,11,19,0.6333333333333333,39.121034268863916
FD002,W30_step1,h10,windows,timetrust,train,r2,30,11,19,0.6333333333333333,0.5998233556747437
FD002,W30_step1,h10,windows,timetrust,val,mae,30,11,19,0.6333333333333333,30.9356746673584
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,11,19,0.6333333333333333,44.26614344031028
FD002,W30_step1,h10,windows,timetrust,val,r2,30,11,19,0.6333333333333333,0.5435222387313843
FD002,W30_step1,h10,windows,timetrust,train,mae,30,12,18,0.6,29.847511291503906
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,12,18,0.6,39.35043256393441
FD002,W30_step1,h10,windows,timetrust,train,r2,30,12,18,0.6,0.5951164960861206
FD002,W30_step1,h10,windows,timetrust,val,mae,30,12,18,0.6,30.882749557495117
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,12,18,0.6,44.32010386320538
FD002,W30_step1,h10,windows,timetrust,val,r2,30,12,18,0.6,0.5424087047576904
FD002,W30_step1,h10,windows,timetrust,train,mae,30,13,17,0.5666666666666667,30.07634925842285
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,13,17,0.5666666666666667,39.49217590875201
FD002,W30_step1,h10,windows,timetrust,train,r2,30,13,17,0.5666666666666667,0.5921944379806519
FD002,W30_step1,h10,windows,timetrust,val,mae,30,13,17,0.5666666666666667,31.0634822845459
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,13,17,0.5666666666666667,44.52345326482437
FD002,W30_step1,h10,windows,timetrust,val,r2,30,13,17,0.5666666666666667,0.5382000207901001
FD002,W30_step1,h10,windows,timetrust,train,mae,30,14,16,0.5333333333333333,30.052175521850586
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,14,16,0.5333333333333333,39.42573151717115
FD002,W30_step1,h10,windows,timetrust,train,r2,30,14,16,0.5333333333333333,0.5935655236244202
FD002,W30_step1,h10,windows,timetrust,val,mae,30,14,16,0.5333333333333333,31.214527130126953
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,14,16,0.5333333333333333,44.67841772872208
FD002,W30_step1,h10,windows,timetrust,val,r2,30,14,16,0.5333333333333333,0.5349798202514648
FD002,W30_step1,h10,windows,timetrust,train,mae,30,15,15,0.5,30.131208419799805
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,15,15,0.5,39.479690932095075
FD002,W30_step1,h10,windows,timetrust,train,r2,30,15,15,0.5,0.5924522280693054
FD002,W30_step1,h10,windows,timetrust,val,mae,30,15,15,0.5,31.4365234375
FD002,W30_step1,h10,windows,timetrust,val,rmse,30,15,15,0.5,44.724110877132034
FD002,W30_step1,h10,windows,timetrust,val,r2,30,15,15,0.5,0.534028172492981
FD002,W30_step1,h10,windows,timetrust,train,mae,30,16,14,0.4666666666666667,30.155908584594727
FD002,W30_step1,h10,windows,timetrust,train,rmse,30,16,14,0.4666666666666667,39.505880569978125
FD002,W30_step1,h10,windows,timetrust,train,r2,30,16,14,0.4666666666666667,0.5919113159179688
FD002,W30_step1,h10,windows,timetrust,val,mae,30,16,14,0.4666666666666667,31.584087371826172
