dataset,window_tag,hidden_tag,group_mode,method,random_trial,n_groups,n_points,ks_evaluated,mae_full_ref,rmse_full_ref,mae_mean_ref,rmse_mean_ref,mean_y_train,ranking_file,partial_auc_lo,partial_auc_hi,retrain_retention_auc,retrain_retention_auc_20_80,retrain_retention_auc_20_80_raw,retrain_retention_at_20,retrain_retention_at_80,val_mae_auc,val_mae_auc_20_80,val_mae_auc_20_80_raw,val_mae_at_20,val_mae_at_80,val_rmse_auc,val_rmse_auc_20_80,val_rmse_auc_20_80_raw,val_rmse_at_20,val_rmse_at_80
FAKE_DATASET,W10_step1,h10_10,sensors,group_ablation,-1,5,6,"0,1,2,3,4,5",9.458296775817871,11.686025619506836,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10/rankings/ranking_sensors_group_ablation_masking.json,0.2,0.8,0.36920534990358994,0.01950646556455692,0.011703879338734152,-1.3603281346878429,1.8145407636035766,9.723173427581788,9.870015303293865,5.922009181976319,10.449420928955078,9.116263389587402,11.37424440383911,11.484119256337483,6.890471553802491,12.1218843460083,10.662939071655273
FAKE_DATASET,W10_step1,h10_10,sensors,random_permutation,0,5,6,"0,1,2,3,4,5",9.458296775817871,11.686025619506836,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,0.25833543414027016,0.3396645219509719,0.20379871317058318,-1.3603281346878429,-1.2151067323481117,9.76972875595093,9.735577901204426,5.841346740722656,10.449420928955078,10.38844108581543,11.417777919769287,11.339768727620443,6.803861236572267,12.1218843460083,11.964377403259277
FAKE_DATASET,W10_step1,h10_10,sensors,random_permutation,1,5,6,"0,1,2,3,4,5",9.458296775817871,11.686025619506836,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,1.4798590528880986,1.296695260352436,0.7780171562114617,2.091449829323631,1.8061670607099138,9.256799411773681,9.333711624145506,5.600226974487304,8.99998664855957,9.119779586791992,10.867154979705811,10.884159088134766,6.53049545288086,10.641393661499023,10.672296524047852
FAKE_DATASET,W10_step1,h10_10,sensors,random_permutation,2,5,6,"0,1,2,3,4,5",9.458296775817871,11.686025619506836,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,0.3750449118455986,-0.161694378392046,-0.09701662703522762,-0.2063537486344755,1.8061670607099138,9.720721340179443,9.946103254954018,5.967661952972412,9.964856147766113,9.119779586791992,11.38639554977417,11.589667320251465,6.95380039215088,11.600749969482422,10.672296524047852
FAKE_DATASET,W10_step1,h10_10,windows,fulltrust_agg_selection,-1,10,7,"0,1,2,4,6,8,10",9.458296775817871,11.686025619506836,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10/rankings/ranking_windows_fulltrust_agg_selection.json,0.2,0.8,0.2449764596065926,0.014086762190925863,0.00845205731455552,0.381386169195584,-0.05862727596881267,9.775338315963744,9.872291088104246,5.923374652862549,9.718058586120605,9.902824401855469,11.504345512390138,11.561314741770426,6.936788845062257,11.264237403869629,11.685518264770508
FAKE_DATASET,W10_step1,h10_10,windows,timetrust_selection,-1,10,7,"0,1,2,4,6,8,10",9.458296775817871,11.686025619506836,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10/rankings/ranking_windows_timetrust_selection.json,0.2,0.8,0.6670322070737007,0.6028801116796537,0.3617280670077923,0.381386169195584,0.1217491432114411,9.598113107681273,9.625051180521647,5.775030708312989,9.718058586120605,9.827082633972168,11.339612579345703,11.37748908996582,6.826493453979493,11.264237403869629,11.36137866973877
FAKE_DATASET,W10_step1,h10_10,windows,weights,-1,10,7,"0,1,2,4,6,8,10",9.458296775817871,11.686025619506836,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10/rankings/ranking_windows_weights.json,0.2,0.8,0.300815680877206,0.14283632404965926,0.08570179442979557,-0.32317678347153234,0.07954904191847961,9.751890897750853,9.818227926890055,5.890936756134034,10.013911247253418,9.844802856445312,11.61598834991455,11.726909637451172,7.0361457824707045,11.632081031799316,11.624455451965332
FAKE_DATASET,W10_step1,h10_10,windows,group_ablation,-1,10,7,"0,1,2,4,6,8,10",9.458296775817871,11.686025619506836,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10/rankings/ranking_windows_group_ablation_masking.json,0.2,0.8,0.34074781913528507,0.1737056947387466,0.10422341684324798,0.381386169195584,-0.05862727596881267,9.735123014450073,9.805265585581461,5.883159351348877,9.718058586120605,9.902824401855469,11.476064109802246,11.514179070790608,6.908507442474366,11.264237403869629,11.685518264770508
FAKE_DATASET,W10_step1,h10_10,windows,random_permutation,0,10,7,"0,1,2,4,6,8,10",9.458296775817871,11.686025619506836,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,0.2856564851342358,0.16763871571426295,0.10058322942855778,0.3275646310415233,-1.139173349503869,9.75825638771057,9.80781316757202,5.884687900543213,9.7406587600708,10.356555938720703,11.535028791427612,11.568798065185545,6.9412788391113285,11.67269515991211,11.99261474609375
FAKE_DATASET,W10_step1,h10_10,windows,random_permutation,1,10,7,"0,1,2,4,6,8,10",9.458296775817871,11.686025619506836,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,0.9227660473260701,0.570491725091811,0.3422950350550866,1.2777334904964037,2.09209029154658,9.490728044509888,9.638651371002195,5.783190822601318,9.341673851013184,8.999717712402344,11.30980348587036,11.427028497060137,6.856217098236083,11.194249153137207,10.927190780639648
FAKE_DATASET,W10_step1,h10_10,windows,random_permutation,2,10,7,"0,1,2,4,6,8,10",9.458296775817871,11.686025619506836,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,0.7135235188175523,0.40472821614615867,0.24283692968769524,-0.5160490294271951,1.4985180794309425,9.578590965270996,9.70825703938802,5.824954223632813,10.094900131225586,9.248964309692383,11.374654197692871,11.475656032562254,6.8853936195373535,11.848299980163574,11.109546661376953
FAKE_DATASET,W10_step1,h10_10_10,sensors,fulltrust_agg_selection,-1,5,6,"0,1,2,3,4,5",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10_10/rankings/ranking_sensors_fulltrust_agg_selection.json,0.2,0.8,0.060047666544175565,0.06887815633366584,0.041326893800199514,0.08879206257546328,1.5823108824610215,9.905477714538574,9.909488201141357,5.945692920684815,9.918532371520996,10.596834182739258,11.717195415496825,11.632792631785074,6.979675579071046,11.594839096069336,12.475707054138184
FAKE_DATASET,W10_step1,h10_10_10,sensors,timetrust_selection,-1,5,6,"0,1,2,3,4,5",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10_10/rankings/ranking_sensors_timetrust_selection.json,0.2,0.8,-1.2356255971442072,-1.1164813551017552,-0.6698888130610532,-1.961171715050659,-2.2123009081841567,9.317030143737792,9.371141115824381,5.622684669494629,8.987513542175293,8.873459815979004,11.130918216705322,11.135259151458738,6.681155490875244,10.687749862670898,10.50522518157959
FAKE_DATASET,W10_step1,h10_10_10,sensors,weights,-1,5,6,"0,1,2,3,4,5",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10_10/rankings/ranking_sensors_weights.json,0.2,0.8,-1.2132229513360282,-0.9921806918998376,-0.5953084151399026,0.08879206257546328,-4.784042206939997,9.327204608917237,9.427593946456907,5.6565563678741455,9.918532371520996,7.705468654632568,11.098834705352782,11.117492039998373,6.6704952239990245,11.594839096069336,9.383903503417969
FAKE_DATASET,W10_step1,h10_10_10,sensors,group_ablation,-1,5,6,"0,1,2,3,4,5",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10_10/rankings/ranking_sensors_group_ablation_masking.json,0.2,0.8,0.3441238910179012,0.3056083433951039,0.18336500603706235,1.5091731849440915,1.5823108824610215,10.03449478149414,10.017002423604328,6.010201454162598,10.563617706298828,10.596834182739258,11.856975460052489,11.749276002248127,7.049565601348878,12.293739318847656,12.475707054138184
FAKE_DATASET,W10_step1,h10_10_10,sensors,random_permutation,0,5,6,"0,1,2,3,4,5",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,-0.7216345214971914,-0.7772289009046843,-0.4663373405428107,-0.2934054281064623,-0.7756711638406215,9.550466156005859,9.525217215220133,5.71513032913208,9.744952201843262,9.525924682617188,11.404812717437744,11.313621044158934,6.788172626495362,11.589308738708496,11.272439956665039
FAKE_DATASET,W10_step1,h10_10_10,sensors,random_permutation,1,5,6,"0,1,2,3,4,5",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,-1.2271888288099113,-1.6001536388611828,-0.9600921833167098,-0.2934054281064623,-0.8936658092288309,9.32086181640625,9.151474793752033,5.490884876251221,9.744952201843262,9.472335815429688,11.227839374542237,10.987125078837076,6.5922750473022464,11.589308738708496,11.461682319641113
FAKE_DATASET,W10_step1,h10_10_10,sensors,random_permutation,2,5,6,"0,1,2,3,4,5",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,-0.5259333298335871,-0.512051726249847,-0.30723103574990823,1.5091731849440915,-2.2123009081841567,9.639346504211426,9.64565102259318,5.787390613555909,10.563617706298828,8.873459815979004,11.385586071014405,11.292040665944416,6.775224399566651,12.293739318847656,10.50522518157959
FAKE_DATASET,W10_step1,h10_10_10,windows,fulltrust_agg_selection,-1,10,7,"0,1,2,4,6,8,10",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10_10/rankings/ranking_windows_fulltrust_agg_selection.json,0.2,0.8,-0.9999658774738831,-1.0842752900414718,-0.6505651740248832,-0.37373720405270616,-2.3039508635623918,9.424058198928833,9.385767936706543,5.631460762023926,9.708468437194824,8.831835746765137,11.312127590179442,11.212590217590332,6.7275541305542,11.459816932678223,10.671246528625488
FAKE_DATASET,W10_step1,h10_10_10,windows,timetrust_selection,-1,10,7,"0,1,2,4,6,8,10",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10_10/rankings/ranking_windows_timetrust_selection.json,0.2,0.8,-1.197611633156596,-1.7304141949708642,-1.0382485169825186,-1.1069599454039583,0.9221082471520815,9.334294700622557,9.092315196990965,5.45538911819458,9.375465393066406,10.29699420928955,11.20204815864563,10.925330797831217,6.555198478698731,11.12547492980957,11.924867630004883
FAKE_DATASET,W10_step1,h10_10_10,windows,weights,-1,10,7,"0,1,2,4,6,8,10",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10_10/rankings/ranking_windows_weights.json,0.2,0.8,-0.6050476140479815,-0.8149057693317232,-0.488943461599034,0.3643025880623655,-0.10694734631739199,9.60341567993164,9.508105754852295,5.704863452911377,10.043659210205078,9.829634666442871,11.514631843566896,11.347731113433838,6.808638668060304,12.047486305236816,11.921104431152344
FAKE_DATASET,W10_step1,h10_10_10,windows,group_ablation,-1,10,7,"0,1,2,4,6,8,10",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,mlp_baselines/FAKE_DATASET/W10_step1/h10_10_10/rankings/ranking_windows_group_ablation_masking.json,0.2,0.8,-1.2942844243792324,-1.6761439795614816,-1.0056863877368891,-1.8657273347682293,-0.949929130138065,9.290389442443848,9.116962750752768,5.470177650451661,9.030860900878906,9.446783065795898,11.080350971221922,10.780471007029215,6.46828260421753,10.619793891906738,11.366207122802734
FAKE_DATASET,W10_step1,h10_10_10,windows,random_permutation,0,10,7,"0,1,2,4,6,8,10",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,-1.1776120531261483,-1.2821995905296866,-0.7693197543178121,-0.059106514777678615,-2.0911102945036486,9.343377780914306,9.295877933502195,5.5775267601013185,9.851362228393555,8.928500175476074,11.056103086471559,10.886790911356607,6.532074546813965,11.496391296386719,10.511198043823242
FAKE_DATASET,W10_step1,h10_10_10,windows,random_permutation,1,10,7,"0,1,2,4,6,8,10",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,-0.7068269200482965,-0.7820148039267152,-0.4692088823560292,-1.2492645283216968,0.9221082471520815,9.557191228866577,9.523043632507322,5.7138261795043945,9.310835838317871,10.29699420928955,11.408706426620483,11.3080997467041,6.784859848022461,10.966819763183594,11.924867630004883
FAKE_DATASET,W10_step1,h10_10_10,windows,random_permutation,2,10,7,"0,1,2,4,6,8,10",10.332369804382324,12.54001235961914,9.878206253051758,11.701048851013184,17.875579833984375,,0.2,0.8,-0.7749569006247048,-0.7635886398236128,-0.45815318389416776,0.0051215286891700355,-2.0911102945036486,9.526249074935913,9.531412124633787,5.718847274780273,9.880532264709473,8.928500175476074,11.400227975845336,11.360934893290201,6.816560935974121,11.912126541137695,10.511198043823242
