dataset,window_tag,hidden,mode,bin,draw_source,draw,repeat,out_dir,group,survival_steps,survival_fraction,first_n0_present,deepest_n0_present,max_n0_in_run,n_steps_in_run
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,8,22,0.7586206896551724,29,8,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,9,21,0.7241379310344828,29,9,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,10,20,0.6896551724137931,29,10,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,11,19,0.6551724137931034,29,11,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,12,18,0.6206896551724138,29,12,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,13,17,0.5862068965517241,29,13,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,14,16,0.5517241379310345,29,14,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,15,15,0.5172413793103449,29,15,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,16,14,0.4827586206896552,29,16,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,17,13,0.4482758620689655,29,17,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,18,12,0.41379310344827586,29,18,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,19,11,0.3793103448275862,29,19,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,20,10,0.3448275862068966,29,20,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,21,9,0.3103448275862069,29,21,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,22,8,0.27586206896551724,29,22,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,23,7,0.2413793103448276,29,23,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,24,6,0.20689655172413793,29,24,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,25,5,0.1724137931034483,29,25,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,26,4,0.13793103448275862,29,26,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,27,3,0.10344827586206896,29,27,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,28,2,0.06896551724137931,29,28,29,29
FD002,W30_step1,10 10 10,windows,low,train,4,0,results/time_trust_stability_lowrul/FD002/W30_step1/h10_10_10/windows/low/draw_004_n_100_rulmean_14.760_rep_000/results/FD002/W30_step1/h10_10_10/windows__mlp_transfer__capped_slack0.000,29,1,0.034482758620689655,29,29,29,29
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,1,4,0.26666666666666666,15,12,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,2,10,0.6666666666666666,15,6,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,3,14,0.9333333333333333,15,2,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,5,13,0.8666666666666667,15,3,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,6,1,0.06666666666666667,15,15,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,7,5,0.3333333333333333,15,11,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,8,12,0.8,15,4,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,9,6,0.4,15,10,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,10,3,0.2,15,13,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,11,2,0.13333333333333333,15,14,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,12,11,0.7333333333333333,15,5,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,13,15,1.0,15,1,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,14,9,0.6,15,7,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,15,8,0.5333333333333333,15,8,15,15
FD003,W30_step1,10,sensors,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,16,7,0.4666666666666667,15,9,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,1,2,0.13333333333333333,15,14,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,2,8,0.5333333333333333,15,8,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,3,14,0.9333333333333333,15,2,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,4,1,0.06666666666666667,15,15,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,5,13,0.8666666666666667,15,3,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,7,11,0.7333333333333333,15,5,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,8,15,1.0,15,1,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,9,3,0.2,15,13,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,10,10,0.6666666666666666,15,6,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,11,4,0.26666666666666666,15,12,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,12,5,0.3333333333333333,15,11,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,13,7,0.4666666666666667,15,9,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,14,12,0.8,15,4,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,15,6,0.4,15,10,15,15
FD003,W30_step1,10,sensors,low,train,1,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_001_n_100_rulmean_14.350_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,16,9,0.6,15,7,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,1,5,0.3333333333333333,15,11,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,2,4,0.26666666666666666,15,12,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,3,8,0.5333333333333333,15,8,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,4,1,0.06666666666666667,15,15,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,5,9,0.6,15,7,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,6,3,0.2,15,13,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,7,2,0.13333333333333333,15,14,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,8,11,0.7333333333333333,15,5,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,9,15,1.0,15,1,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,10,14,0.9333333333333333,15,2,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,11,7,0.4666666666666667,15,9,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,12,10,0.6666666666666666,15,6,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,13,12,0.8,15,4,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,14,6,0.4,15,10,15,15
FD003,W30_step1,10,sensors,low,train,2,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_002_n_100_rulmean_13.170_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,16,13,0.8666666666666667,15,3,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,1,3,0.2,15,13,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,2,9,0.6,15,7,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,3,14,0.9333333333333333,15,2,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,5,4,0.26666666666666666,15,12,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,6,1,0.06666666666666667,15,15,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,7,10,0.6666666666666666,15,6,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,8,8,0.5333333333333333,15,8,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,9,13,0.8666666666666667,15,3,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,10,12,0.8,15,4,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,11,2,0.13333333333333333,15,14,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,12,7,0.4666666666666667,15,9,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,13,5,0.3333333333333333,15,11,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,14,6,0.4,15,10,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,15,11,0.7333333333333333,15,5,15,15
FD003,W30_step1,10,sensors,low,train,3,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,16,15,1.0,15,1,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,1,3,0.2,15,13,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,2,1,0.06666666666666667,15,15,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,3,15,1.0,15,1,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,5,8,0.5333333333333333,15,8,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,6,2,0.13333333333333333,15,14,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,7,7,0.4666666666666667,15,9,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,8,14,0.9333333333333333,15,2,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,9,11,0.7333333333333333,15,5,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,10,12,0.8,15,4,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,11,5,0.3333333333333333,15,11,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,12,9,0.6,15,7,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,13,13,0.8666666666666667,15,3,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,14,6,0.4,15,10,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,15,4,0.26666666666666666,15,12,15,15
FD003,W30_step1,10,sensors,low,train,4,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD003/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,16,10,0.6666666666666666,15,6,15,15
FD003,W30_step1,10,windows,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,1,20,0.6896551724137931,29,10,29,29
FD003,W30_step1,10,windows,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,2,17,0.5862068965517241,29,13,29,29
FD003,W30_step1,10,windows,low,train,0,0,results/time_trust_stability_lowrul/FD003/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD003/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,3,15,0.5172413793103449,29,15,29,29
