dataset,window_tag,hidden,mode,bin,draw_source,draw,repeat,run_status,out_dir,iter_file,iter_idx,n0_value,selected_groups_json,selected_count,selected_key
FD001,W30_step1,10,sensors,low,train,3,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_008.json,8,7,"[""10"", ""11"", ""15"", ""3"", ""6"", ""8"", ""9""]",7,selected_sensors
FD001,W30_step1,10,sensors,low,train,3,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_009.json,9,6,"[""10"", ""11"", ""3"", ""6"", ""8"", ""9""]",6,selected_sensors
FD001,W30_step1,10,sensors,low,train,3,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_010.json,10,5,"[""11"", ""3"", ""6"", ""8"", ""9""]",5,selected_sensors
FD001,W30_step1,10,sensors,low,train,3,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_011.json,11,4,"[""3"", ""6"", ""8"", ""9""]",4,selected_sensors
FD001,W30_step1,10,sensors,low,train,3,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_012.json,12,3,"[""3"", ""8"", ""9""]",3,selected_sensors
FD001,W30_step1,10,sensors,low,train,3,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_013.json,13,2,"[""3"", ""9""]",2,selected_sensors
FD001,W30_step1,10,sensors,low,train,3,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_003_n_100_rulmean_14.980_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_014.json,14,1,"[""9""]",1,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_001.json,1,14,"[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",14,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_002.json,2,13,"[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",13,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_003.json,3,12,"[""1"", ""10"", ""11"", ""12"", ""14"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",12,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_004.json,4,11,"[""1"", ""10"", ""11"", ""12"", ""14"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9""]",11,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_005.json,5,10,"[""1"", ""10"", ""11"", ""12"", ""14"", ""3"", ""6"", ""7"", ""8"", ""9""]",10,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_006.json,6,9,"[""1"", ""10"", ""11"", ""14"", ""3"", ""6"", ""7"", ""8"", ""9""]",9,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_007.json,7,8,"[""1"", ""10"", ""11"", ""3"", ""6"", ""7"", ""8"", ""9""]",8,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_008.json,8,7,"[""10"", ""11"", ""3"", ""6"", ""7"", ""8"", ""9""]",7,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_009.json,9,6,"[""11"", ""3"", ""6"", ""7"", ""8"", ""9""]",6,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_010.json,10,5,"[""11"", ""3"", ""6"", ""7"", ""9""]",5,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_011.json,11,4,"[""11"", ""3"", ""6"", ""9""]",4,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_012.json,12,3,"[""11"", ""3"", ""9""]",3,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_013.json,13,2,"[""11"", ""3""]",2,selected_sensors
FD001,W30_step1,10,sensors,low,train,4,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/sensors/low/draw_004_n_100_rulmean_13.360_rep_000/results/FD001/W30_step1/h10/sensors__mlp_transfer__capped_slack0.000/iter_014.json,14,1,"[""3""]",1,selected_sensors
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_001.json,1,29,"[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",29,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_002.json,2,28,"[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""4"", ""5"", ""6"", ""7"", ""9""]",28,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_003.json,3,27,"[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""4"", ""6"", ""7"", ""9""]",27,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_004.json,4,26,"[""1"", ""10"", ""11"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""4"", ""6"", ""7"", ""9""]",26,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_005.json,5,25,"[""1"", ""11"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""4"", ""6"", ""7"", ""9""]",25,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_006.json,6,24,"[""1"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""4"", ""6"", ""7"", ""9""]",24,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_007.json,7,23,"[""1"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""6"", ""7"", ""9""]",23,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_008.json,8,22,"[""1"", ""13"", ""14"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""6"", ""7"", ""9""]",22,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_009.json,9,21,"[""1"", ""13"", ""14"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""6"", ""7""]",21,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_010.json,10,20,"[""1"", ""13"", ""14"", ""16"", ""18"", ""19"", ""2"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""6"", ""7""]",20,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_011.json,11,19,"[""1"", ""13"", ""14"", ""16"", ""18"", ""19"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""6"", ""7""]",19,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_012.json,12,18,"[""1"", ""13"", ""14"", ""16"", ""18"", ""19"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""7""]",18,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_013.json,13,17,"[""1"", ""13"", ""14"", ""16"", ""18"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""7""]",17,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_014.json,14,16,"[""1"", ""14"", ""16"", ""18"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""7""]",16,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_015.json,15,15,"[""1"", ""14"", ""16"", ""18"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30""]",15,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_016.json,16,14,"[""1"", ""14"", ""16"", ""18"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30""]",14,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_017.json,17,13,"[""1"", ""14"", ""18"", ""20"", ""21"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30""]",13,selected_windows
FD001,W30_step1,10,windows,low,train,0,0,ok,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000,results/time_trust_stability_lowrul/FD001/W30_step1/h10/windows/low/draw_000_n_100_rulmean_13.870_rep_000/results/FD001/W30_step1/h10/windows__mlp_transfer__capped_slack0.000/iter_018.json,18,12,"[""1"", ""14"", ""18"", ""20"", ""21"", ""23"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30""]",12,selected_windows
