dataset,window_tag,hidden_tag,group_mode,method,random_trial,n_groups,n_points,retention_auc,retention_auc_20_80,retention_auc_20_80_raw,retention_at_20,retention_at_80,mae_auc,mae_auc_20_80,mae_auc_20_80_raw,mae_at_20,mae_at_80,rmse_auc,rmse_auc_20_80,rmse_auc_20_80_raw,rmse_at_20,rmse_at_80,partial_auc_lo,partial_auc_hi,mae_full,rmse_full,mae_empty,rmse_empty,mask_value,ranking_file,ablation_ranking_split
FD003,W30_step1,h10,sensors,random_permutation,2,16,17,0.6470936545462707,0.7152955667669,0.42917734006014,0.17758130855925428,0.969056761259085,59.46426874399185,53.30502875645955,31.983017253875733,101.86541442871093,30.38813323974609,76.4534307718277,67.48606427510578,40.491638565063475,126.80530548095703,43.46049499511719,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,3,16,17,0.6804977302307653,0.7483421531589326,0.44900529189535965,0.2981742433002537,0.9658272858074413,56.44758325815201,50.320627737045285,30.192376642227174,90.97479858398438,30.67978363037109,72.69787895679474,65.75690270264943,39.45414162158966,112.39630126953125,42.5560676574707,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,4,16,17,0.48253456266516714,0.49908518879323155,0.299451113275939,0.14657943571913207,0.6868587534287441,74.32542008161545,72.83075116475422,43.69845069885254,104.6651596069336,55.87312622070313,92.63896572589874,89.38058735529582,53.628352413177495,126.98972778320312,70.39718017578124,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,5,16,17,0.7182351524487636,0.801431254746561,0.48085875284793667,0.530628375613478,0.8826401269328348,53.03955799341202,45.526209123929334,27.315725474357606,69.98212051391602,38.192324829101565,74.22721254825592,67.29728587468465,40.378371524810795,96.44964599609375,55.28179168701172,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,6,16,17,0.6622715545576228,0.717293708622967,0.43037622517378027,0.3041187719617829,0.9613484110955349,58.093569219112396,53.124578754107155,31.874747252464296,90.43795471191406,31.084265899658202,78.07871687412262,73.22121282418568,43.932727694511414,116.10432281494141,43.52618942260742,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,7,16,17,0.5341300064944836,0.5403302053330447,0.3241981231998268,0.12014391775766071,0.9503692150914904,69.66589206457138,69.1059588988622,41.46357533931732,107.05252227783203,32.075785064697264,93.48339426517487,93.82335390249887,56.294012341499325,136.19176330566407,45.62760543823242,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,8,16,17,0.3360354761169324,0.26096595024943925,0.15657957014966356,0.08340094671619372,0.6183428506559165,87.55559211969376,94.33503877321878,56.601023263931275,110.37073974609375,62.060722351074205,112.67594873905182,120.5274721622467,72.31648329734803,137.54268493652344,83.01830596923827,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,9,16,17,0.4063417002610994,0.34528296966864935,0.20716978180118964,0.13972266337190423,0.9272280878497716,81.20631402730942,86.72046110630033,52.03227666378021,105.28438720703124,34.16563491821289,104.8374456167221,112.3173923651377,67.39043541908264,129.15765991210938,49.12258148193359,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,10,16,17,0.6890156111810719,0.7726861649458044,0.4636116989674827,0.36811106728654674,0.9584542875472236,55.67834275960922,48.12214669783909,28.87328801870346,84.65888061523437,31.345631027221682,73.62444984912872,65.24953734079996,39.14972240447998,104.08382110595703,44.306304931640625,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,11,16,17,0.27741847112990814,0.20603720740723144,0.12362232444433888,0.10907547593213,0.3932187790898748,92.84922963380814,99.29559337298075,59.577356023788454,108.0521011352539,82.3914306640625,120.60451400279999,128.4926867485046,77.09561204910278,139.2224334716797,106.63720092773437,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,12,16,17,0.6185731190417734,0.7045802580897241,0.42274815485383455,0.1041071600362213,0.8411739787688466,62.03992706537247,54.272716546058646,32.56362992763519,108.5007843017578,41.937087249755855,84.59753906726837,77.07538537979124,46.245231227874754,136.69127960205077,61.51848602294921,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,13,16,17,0.6518916061438871,0.7274007805700538,0.4364404683420323,0.21667869994165523,0.8728426692855804,59.030970990657806,52.211820157368976,31.32709209442139,98.3345718383789,39.07712249755859,77.90819585323334,69.96951218446094,41.98170731067657,124.57149505615234,50.36301040649414,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,14,16,17,0.41290709390336944,0.3779408563742301,0.22676451382453808,0.11754048096139479,0.6389930530145229,80.6134005188942,83.7711631298065,50.26269787788391,107.28763580322266,60.195825195312494,103.3265825510025,107.27402950922647,64.36441770553589,136.34012451171876,78.41368103027342,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,15,16,17,0.4995638142419274,0.48589993153511823,0.291539958921071,0.20849756826467927,0.9579888854568447,72.78752702474594,74.02149730523426,44.412898383140565,99.07340087890624,31.38766098022461,97.2536164522171,99.69977712631224,59.819866275787355,131.6112503051758,47.39619598388672,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,16,16,17,0.4145156719018541,0.38972529742183076,0.2338351784530985,0.1997777175850025,0.5377977702272806,80.46813160181046,82.7069231669108,49.62415390014649,99.86088104248047,69.33466033935547,103.57616031169891,106.96831456820169,64.18098874092102,127.78133544921874,89.47654571533202,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,17,16,17,0.4090678825343271,0.3369800398469132,0.20218802390814797,0.16278704799317817,0.8784513771737381,80.9601154923439,87.4702896038691,52.48217376232147,103.20146789550782,38.57060623168945,103.65250527858734,110.89755620161691,66.53853372097015,131.54054565429686,51.14421005249023,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,18,16,17,0.6024318151817796,0.6709533003505084,0.4025719802103051,0.0956946346588944,0.975159176626195,63.497630536556244,57.30953026612599,34.3857181596756,109.26051025390625,29.837030792236323,83.13911831378937,75.79139249324798,45.474835495948795,140.82425842285156,43.08804855346679,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,19,16,17,0.5258183650005411,0.5129006050957936,0.3077403630574762,0.17037978578764093,0.9512394885726129,70.41650730371475,71.58309605121612,42.949857630729674,102.51577606201172,31.997191619873046,88.89048540592194,89.66776502927144,53.80065901756287,131.59576721191405,42.972328186035156,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,20,16,17,0.4559969171002922,0.45199131428812794,0.2711947885728768,0.1843397787123498,0.7472766877077377,76.72200578451157,77.08374738693236,46.250248432159424,101.25506439208985,50.41684875488281,98.30051243305206,98.33600921630857,59.00160552978515,128.80992736816407,65.80570068359374,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,21,16,17,0.5771114787358461,0.605051835571642,0.3630311013429853,0.2729886737261176,0.8887848757732,65.78428238630295,63.26101936499278,37.95661161899567,93.24927978515625,37.63739929199219,88.00064551830292,85.14452173709869,51.08671304225922,124.92645874023437,50.21266098022461,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,22,16,17,0.7322411717262918,0.7810609588251496,0.46863657529508984,0.5935469838931525,0.8794873603092008,51.774689733982086,47.36582823594411,28.419496941566468,64.3000099182129,38.477047729492185,73.65733134746552,69.67507191499074,41.80504314899445,90.86927795410156,52.59187698364257,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,23,16,17,0.696191931132073,0.7270379193364009,0.43622275160184065,0.47735172064216186,0.930983280664655,55.030257165431976,52.2445897579193,31.346753854751586,74.79347686767578,33.826507568359375,74.91537487506866,73.20086505413056,43.92051903247834,95.29797058105468,45.01780776977539,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,24,16,17,0.5266950437321632,0.5044705702209444,0.30268234213256673,0.2453061642153951,0.9637994186645125,70.33733540773392,72.34440326690672,43.40664196014404,95.74925689697265,30.862918090820312,92.54507148265839,95.19904389381408,57.119426336288456,125.02082824707031,43.64039764404296,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,25,16,17,0.4891177963372168,0.47269329985770214,0.28361597991462134,0.1679996494034843,0.9240916345242527,73.73089545965195,75.21417374610901,45.12850424766541,102.73072357177735,34.44888458251953,93.55023086071014,94.76613823572794,56.85968294143677,126.992333984375,46.99886932373047,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,26,16,17,0.587634618633888,0.6270219805711097,0.37621318834266587,0.1795583349833546,0.9629794790156897,64.83394914865494,61.27691963513692,36.76615178108216,101.68687133789062,30.936965942382812,84.58601558208466,79.96346994241077,47.97808196544647,130.38634338378907,46.04974136352539,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,27,16,17,0.6029678622060652,0.6792628947620846,0.4075577368572508,0.1615372178793663,0.7728317944575126,63.44922071695328,56.559099896748855,33.93545993804932,103.31433868408203,48.10899505615235,84.41587746143341,77.83733062744139,46.70239837646484,126.6068832397461,66.83589172363281,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,28,16,17,0.5092185466348806,0.5062276296278696,0.3037365777767218,0.08436916757087834,0.9046694577106154,71.91561871767044,72.18572515646615,43.311435093879695,110.28330078124999,36.20288009643554,94.33303081989288,94.01833399136859,56.411000394821166,141.50613555908203,52.812322998046874,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,29,16,17,0.6891238433351021,0.7875621361923142,0.47253728171538856,0.3553529192175996,0.9591267781289023,55.668568432331085,46.77871402899424,28.067228417396546,85.81105499267578,31.284899139404295,75.31994116306305,65.16222104231514,39.09733262538909,111.83284759521484,46.57535476684569,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,30,16,17,0.7022102595681432,0.7734334361186571,0.46406006167119435,0.5126561646114003,0.8401169682905515,54.4867485165596,48.05466145674387,28.832796874046327,71.60517120361328,42.032544708251955,74.75407040119171,69.03581053415932,41.4214863204956,91.65994873046874,59.41586608886719,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,31,16,17,0.6167131543654283,0.6875191968312552,0.4125115180987532,0.0926473680181001,0.959381192925765,62.20789843797684,55.81348230044047,33.488089380264285,109.53570556640625,31.261923217773436,83.83191335201263,77.24605282942453,46.34763169765473,141.46236877441407,44.0623420715332,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,32,16,17,0.6979553022442928,0.7868731453101114,0.47212388718606696,0.4807642497155364,0.9154580897241956,54.871009051799774,46.84093604087829,28.10456162452698,74.48529510498047,35.22857055664062,72.19922626018524,62.50584420363108,37.503506522178654,94.3593017578125,47.420780181884766,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,33,16,17,0.6655011107943071,0.7186954206850185,0.4312172524110111,0.4139994371447504,0.9464280709535539,57.801911532878876,52.99799167315165,31.798795003890994,80.51475219726562,32.431705474853516,76.63339507579803,70.92747989495595,42.556487936973575,101.73379974365234,47.528873443603516,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,34,16,17,0.4358398416771608,0.37574083208591724,0.22544449925155038,0.3080692766042827,0.7292364271891822,78.5423691868782,83.96984491348266,50.3819069480896,90.08118896484375,52.046044921874994,102.83569014072418,111.10225348472595,66.66135209083558,116.36611480712891,71.45262145996092,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,35,16,17,0.5512743463935815,0.5747285480076983,0.34483712880461903,0.14919669362141388,0.9484681287174979,68.11760550737381,65.99948225021362,39.59968935012817,104.42879791259766,32.24747009277344,87.68686521053314,85.37702356179554,51.22621413707733,132.76272583007812,44.804463958740236,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,36,16,17,0.561519206907385,0.5833612799412856,0.35001676796477144,0.2036208298682887,0.9538830200932988,67.19240337610245,65.21986968517301,39.131921811103815,99.51381378173828,31.758457183837887,89.49899613857269,87.26347866853077,52.358087201118465,127.81892395019531,46.415070343017575,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,37,16,17,0.7095256314301328,0.7883587952292824,0.4730152771375695,0.5352687950620805,0.9587715942901345,53.826105296611786,46.70676862398783,28.0240611743927,69.56304931640625,31.31697540283203,75.20512855052948,68.33253971735635,40.99952383041382,94.9759017944336,44.83390502929687,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,38,16,17,0.6471161859164746,0.7173645162709695,0.4304187097625818,0.19694461050258327,0.9230626802153211,59.46223396062851,53.11818419297535,31.870910515785216,100.11673583984376,34.5418083190918,76.79709994792938,69.68178574244182,41.809071445465094,120.78716430664062,47.20109405517578,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,39,16,17,0.7286034794328151,0.809458669651665,0.4856752017909991,0.5622340432384769,0.9142881618235243,52.10320574045181,44.80126207669576,26.880757246017456,67.12784729003906,35.334225463867185,72.50736653804779,65.4320723056793,39.259243383407586,88.07320404052734,54.66706237792968,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,40,16,17,0.6498981771885222,0.6928514721709615,0.415710883302577,0.3213325033066426,0.9750103589654235,59.21099537611008,55.33193035523096,33.19915821313858,88.8834014892578,29.850470352172852,79.76620662212372,76.58752288818359,45.952513732910155,112.99631042480469,43.19766082763672,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,41,16,17,0.5896477475229881,0.6338124828727794,0.38028748972366766,0.23152728184739021,0.8809397000393365,64.65214568376541,60.663676810264576,36.39820608615875,96.99361267089843,38.34588851928711,82.28084909915924,76.88287793000538,46.12972675800324,119.0097412109375,49.74607772827149,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,42,16,17,0.5464039298226161,0.58627329192,0.35176397515200003,0.08508124176639395,0.8735470388058598,68.55744749307632,64.95688907305397,38.97413344383239,110.218994140625,39.013511657714844,92.55622732639313,90.01823508739471,54.010941052436834,141.8786865234375,55.1879753112793,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,43,16,17,0.7489311300929555,0.7991368920991702,0.4794821352595022,0.5882397890084825,0.9397897413558687,50.26743787527084,45.733410501480094,27.44004630088806,64.779296875,33.03120574951171,65.16228878498077,58.03446573416391,34.82067944049835,83.38822937011719,44.11234054565429,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,44,16,17,0.5573375897281557,0.5633354364724217,0.3380012618834531,0.19266430858829464,0.9660724752694815,67.57004064321518,67.02838167349496,40.217029004096986,100.50328521728515,30.657640838623042,87.92634451389313,88.15646061897277,52.89387637138367,126.13158569335937,45.07869415283202,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,45,16,17,0.5373619057613462,0.5297645398992737,0.3178587239395643,0.20077559130161599,0.9620659807858325,69.37402278184891,70.06013257106144,42.03607954263687,99.77076416015625,31.019462966918944,90.72573387622833,90.9342755794525,54.56056534767151,129.51195526123047,44.38442687988281,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,46,16,17,0.5207834848712851,0.48955868373184647,0.2937352102391079,0.2909268979864461,0.969160681445577,70.87120181322098,73.69107940196989,44.21464764118194,91.62929840087891,30.3787483215332,90.49822676181793,93.27598596413928,55.965591578483576,115.06409454345703,44.996161651611324,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,47,16,17,0.4618637207847237,0.4195521316954563,0.2517312790172738,0.14065242843527825,0.9535973726381596,76.19218116998672,80.0132944345474,48.00797666072845,105.20042114257812,31.78425369262695,100.63101017475128,106.12090814113616,63.672544884681706,136.85305786132812,44.24147415161132,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,48,16,17,0.4483679408790785,0.4171830017010619,0.25030980102063716,0.26725903116032135,0.613890308699176,77.4109702706337,80.22724796930947,48.136348781585696,93.76671752929687,62.462826538085935,97.5649744272232,98.9383871237437,59.36303227424622,121.45083618164062,83.43795318603516,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,sensors,random_permutation,49,16,17,0.43580441506086603,0.44053407351086676,0.2643204441065201,0.2552908488501332,0.6306169643305006,78.54556852579117,78.11843825181325,46.87106295108795,94.84755096435546,60.95226058959961,99.44077527523041,99.34272993405659,59.60563796043397,118.04661407470704,77.268505859375,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,fulltrust_agg_selection,-1,30,31,0.7068533885276442,0.7214259011389398,0.43285554068336396,0.5933409260711278,0.9536653123292228,54.067432626088454,52.75140497419568,31.65084298451741,64.31861877441406,31.778118133544922,66.96546115875245,64.84683344099255,38.90810006459554,75.02201080322266,43.77296829223633,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,mlp_baselines/FD003/W30_step1/h10/rankings/ranking_windows_fulltrust_agg_selection.json,
FD003,W30_step1,h10,windows,timetrust_selection,-1,30,31,0.6551062756248301,0.6813891800259722,0.4088335080155833,0.36359494486288985,0.9572587998933426,58.74065771102905,56.36707740359835,33.82024644215902,85.06672668457031,31.453594207763672,73.57164160410565,70.13790173000758,42.082741038004556,101.73439025878906,43.156829833984375,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,mlp_baselines/FD003/W30_step1/h10/rankings/ranking_windows_timetrust_selection.json,
FD003,W30_step1,h10,windows,weights,-1,30,31,0.679839961490704,0.6881683637685252,0.4129010182611152,0.45559400501078456,0.9278568045556427,56.506985632578534,55.75485674540201,33.45291404724121,76.75839233398438,34.108856201171875,70.41575298309327,68.85768032073973,41.31460819244385,88.37688446044922,50.89968490600586,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,mlp_baselines/FD003/W30_step1/h10/rankings/ranking_windows_weights.json,
FD003,W30_step1,h10,windows,group_ablation,-1,30,31,0.7230808306250985,0.7492983217890513,0.44957899307343085,0.5911926564814155,0.9450133506519564,52.60195010503132,50.23427719540066,30.1405663172404,64.51262664794922,32.55946731567383,64.53225587209066,60.58697011735704,36.35218207041423,75.4828872680664,46.609439849853516,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,mlp_baselines/FD003/W30_step1/h10/rankings/ranking_windows_group_ablation_masking.json,train
FD003,W30_step1,h10,windows,random_permutation,0,30,31,0.5369853722755948,0.5377576900523812,0.32265461403142875,0.2175456448679059,0.9868423450894047,69.40802710851035,69.33827993604869,41.602967961629226,98.25627899169922,28.781936645507812,93.52473646799723,95.16781340705023,57.10068804423015,126.27882385253906,42.98845672607422,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,1,30,31,0.5977703501301096,0.6532765479619376,0.39196592877716263,0.20586064316508396,0.929696633692642,63.91860233942668,58.90589841206867,35.34353904724121,99.31153869628906,33.94270324707031,86.64578355153402,80.71833515167236,48.431001091003424,130.81494140625,53.78775405883789,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,2,30,31,0.6147849602542881,0.6472505923209625,0.38835035539257756,0.2732860133638521,0.9732199597130811,62.38203153610229,59.450095865461556,35.67005751927694,93.22242736816406,30.01215934753418,84.61484012603759,82.11446836259628,49.26868101755778,122.37251281738281,42.55807876586914,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,3,30,31,0.6438012980167186,0.6927441809983845,0.4156465085990308,0.219955721349691,0.9723143013282011,59.761597855885825,55.34161970350476,33.20497182210286,98.03862762451172,30.093948364257812,77.72198085784913,72.02814939286972,43.21688963572184,127.30606079101562,42.65707015991211,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,4,30,31,0.5577437456274438,0.5752726060978332,0.34516356365869993,0.38358485993299596,0.8452124197759667,67.53336114883423,65.95034896002875,39.57020937601725,83.26145935058594,41.57238006591797,91.76381092071534,91.41950374179416,54.8517022450765,104.46735382080078,64.22521209716797,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,5,30,31,0.577482618104121,0.5941123616072175,0.35646741696433054,0.24874358141732866,0.9888187801458883,65.75076519648233,64.24895127614339,38.549370765686035,95.43882751464844,28.60344696044922,88.86740856170654,87.41041035122339,52.446246210734046,125.79513549804688,43.2838134765625,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,6,30,31,0.698657932378169,0.7515098108063631,0.45090588648381796,0.5107190977419789,0.9760838263596835,54.80755529403686,50.03456004460652,30.020736026763917,71.78010559082031,29.75352668762207,70.00182361602783,63.30447504255506,37.982685025533044,84.25955200195312,41.956356048583984,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,7,30,31,0.5869026149536807,0.6092534417976636,0.3655520650785982,0.30150455537867327,0.9739460746654417,64.90005559921264,62.88157690895928,37.72894614537557,90.67404174804688,29.946584701538086,88.78046512603758,87.93137264251708,52.75882358551025,117.59441375732422,44.65452194213867,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,8,30,31,0.6780824626941194,0.7479845470009654,0.4487907282005793,0.48450098341266634,0.9362339070127224,56.665703423817945,50.35292275746662,30.211753654479978,74.14783477783203,33.35232925415039,72.45185883839926,63.61092122395834,38.16655273437501,86.99873352050781,46.04497528076172,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,9,30,31,0.5534714116877827,0.5552763085988548,0.33316578515931294,0.24665106934577316,0.962108162193129,67.91919094721476,67.75619268417357,40.65371561050415,95.62779998779297,31.015653610229492,91.69378515879313,92.96390565236408,55.77834339141845,120.28018188476562,47.67374038696289,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,10,30,31,0.6547425591961624,0.6934606862269719,0.4160764117361832,0.49204446873275726,0.9654573093301442,58.77350454330445,55.27691290113661,33.16614774068197,73.46659088134766,30.71319580078125,78.6081458409627,74.8744609620836,44.92467657725017,90.17524719238281,45.56917190551758,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,11,30,31,0.6845718014448026,0.757936598116717,0.45476195887003024,0.34470590285202873,0.9579422307759324,56.07965834935505,49.45416392220391,29.67249835332235,86.77257537841797,31.391874313354492,72.29981072743735,62.98674085405137,37.79204451243083,106.34139251708984,44.42695236206055,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,12,30,31,0.6412331172905507,0.6742980334386706,0.4045788200632024,0.5258439159096369,0.7962917871182181,59.99352744420371,57.00747108459472,34.20448265075684,70.41419982910156,45.99034881591797,78.9395875930786,74.99906963772244,44.99944178263347,83.21114349365234,70.05841827392578,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,13,30,31,0.38240424763870956,0.3133492298580806,0.1880095379148484,-0.008566213372828242,0.8997718693816776,83.3680791536967,89.60436216990152,53.76261730194092,118.67619323730469,36.64517593383789,112.76656055450441,122.15228674146863,73.29137204488119,155.33474731445312,58.170570373535156,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,14,30,31,0.6703340741268748,0.7396540499441633,0.44379242996649804,0.3711662244609711,0.9354794908958427,57.365451908111574,51.105240821838365,30.663144493103022,84.38297271728516,33.42045974731445,75.33180929819741,66.83782556321884,40.10269533793131,107.51659393310547,46.0938720703125,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
FD003,W30_step1,h10,windows,random_permutation,15,30,31,0.5060521466556489,0.5061428534132854,0.30368571204797123,0.07355920408254858,0.9495851714570084,72.20157283147176,72.19338120354547,43.31602872212729,111.25953674316406,32.14659118652344,99.02659854888915,100.66487810346815,60.3989268620809,146.7834930419922,50.85346603393555,0.2,0.8,27.59368324279785,41.18972396850586,117.902587890625,148.5494384765625,0.0,,
